language,bpe vocab limit,num tokens,num words,tokens : word
english,10000,4986,1000,4.986
english,10000,5001,1000,5.001
english,10000,5174,1000,5.174
english,10000,5104,1000,5.104
english,10000,5160,1000,5.16
english,10000,4916,1000,4.916
english,10000,4955,1000,4.955
english,10000,5058,1000,5.058
english,10000,4972,1000,4.972
english,10000,5058,1000,5.058
english,10000,5139,1000,5.139
english,10000,5354,1000,5.354
english,10000,5123,1000,5.123
english,10000,5070,1000,5.07
english,10000,4967,1000,4.967
english,10000,5012,1000,5.012
english,10000,5038,1000,5.038
english,10000,4976,1000,4.976
english,10000,5278,1000,5.278
english,10000,4895,1000,4.895
english,10000,4909,1000,4.909
english,10000,5161,1000,5.161
english,10000,4984,1000,4.984
english,10000,5336,1000,5.336
english,10000,5307,1000,5.307
english,10000,5203,1000,5.203
english,10000,5152,1000,5.152
english,10000,5248,1000,5.248
english,10000,5138,1000,5.138
english,10000,5118,1000,5.118
english,10000,5075,1000,5.075
english,10000,5151,1000,5.151
english,10000,4889,1000,4.889
english,10000,5016,1000,5.016
english,10000,5007,1000,5.007
english,10000,5293,1000,5.293
english,10000,5156,1000,5.156
english,10000,5216,1000,5.216
english,10000,5356,1000,5.356
english,10000,5182,1000,5.182
english,10000,5218,1000,5.218
english,10000,5019,1000,5.019
english,10000,5096,1000,5.096
english,10000,5056,1000,5.056
english,10000,5097,1000,5.097
english,10000,5038,1000,5.038
english,10000,5083,1000,5.083
english,10000,5009,1000,5.009
english,10000,5070,1000,5.07
english,10000,5137,1000,5.137
english,10000,5168,1000,5.168
english,10000,5104,1000,5.104
english,10000,5149,1000,5.149
english,10000,5020,1000,5.02
english,10000,4963,1000,4.963
english,10000,5057,1000,5.057
english,10000,5112,1000,5.112
english,10000,5013,1000,5.013
english,10000,5104,1000,5.104
english,10000,5165,1000,5.165
english,10000,5067,1000,5.067
english,10000,5246,1000,5.246
english,10000,5112,1000,5.112
english,10000,5015,1000,5.015
english,10000,5192,1000,5.192
english,10000,5018,1000,5.018
english,10000,5073,1000,5.073
english,10000,5237,1000,5.237
english,10000,5216,1000,5.216
english,10000,4978,1000,4.978
english,10000,4901,1000,4.901
english,10000,4932,1000,4.932
english,10000,5222,1000,5.222
english,10000,5176,1000,5.176
english,10000,5168,1000,5.168
english,10000,5099,1000,5.099
english,10000,5047,1000,5.047
english,10000,5035,1000,5.035
english,10000,5175,1000,5.175
english,10000,5030,1000,5.03
english,10000,5337,1000,5.337
english,10000,5212,1000,5.212
english,10000,5034,1000,5.034
english,10000,5091,1000,5.091
english,10000,5074,1000,5.074
english,10000,5114,1000,5.114
english,10000,5061,1000,5.061
english,10000,4955,1000,4.955
english,10000,5214,1000,5.214
english,10000,5064,1000,5.064
english,10000,5259,1000,5.259
english,10000,5191,1000,5.191
english,10000,5323,1000,5.323
english,10000,5279,1000,5.279
english,10000,5090,1000,5.09
english,10000,5088,1000,5.088
english,10000,4954,1000,4.954
english,10000,5061,1000,5.061
english,10000,5066,1000,5.066
english,10000,5196,1000,5.196
english,10000,5120,1000,5.12
english,10000,5039,1000,5.039
english,10000,5055,1000,5.055
english,10000,5078,1000,5.078
english,10000,5027,1000,5.027
english,10000,5051,1000,5.051
english,10000,4948,1000,4.948
english,10000,5065,1000,5.065
english,10000,5006,1000,5.006
english,10000,5091,1000,5.091
english,10000,4995,1000,4.995
english,10000,5186,1000,5.186
english,10000,5095,1000,5.095
english,10000,5027,1000,5.027
english,10000,5149,1000,5.149
english,10000,5141,1000,5.141
english,10000,5103,1000,5.103
english,10000,5180,1000,5.18
english,10000,5138,1000,5.138
english,10000,5125,1000,5.125
english,10000,4982,1000,4.982
english,10000,5037,1000,5.037
english,10000,4938,1000,4.938
english,10000,5015,1000,5.015
english,10000,4894,1000,4.894
english,10000,4879,1000,4.879
english,10000,4868,1000,4.868
english,10000,5095,1000,5.095
english,10000,5081,1000,5.081
english,10000,4992,1000,4.992
english,10000,4855,1000,4.855
english,10000,4767,1000,4.767
english,10000,4723,1000,4.723
english,10000,5059,1000,5.059
english,10000,5107,1000,5.107
english,10000,5180,1000,5.18
english,10000,5051,1000,5.051
english,10000,5320,1000,5.32
english,10000,5113,1000,5.113
english,10000,5153,1000,5.153
english,10000,5270,1000,5.27
english,10000,5428,1000,5.428
english,10000,5140,1000,5.14
english,10000,5262,1000,5.262
english,10000,5148,1000,5.148
english,10000,5228,1000,5.228
english,10000,5165,1000,5.165
english,10000,5314,1000,5.314
english,10000,5289,1000,5.289
english,10000,5435,1000,5.435
english,10000,5444,1000,5.444
english,10000,5320,1000,5.32
english,10000,5325,1000,5.325
english,10000,5370,1000,5.37
english,10000,5433,1000,5.433
english,10000,5068,1000,5.068
english,10000,5248,1000,5.248
english,10000,5170,1000,5.17
english,10000,5256,1000,5.256
english,10000,5311,1000,5.311
english,10000,5135,1000,5.135
english,10000,5178,1000,5.178
english,10000,5243,1000,5.243
english,10000,5341,1000,5.341
english,10000,5381,1000,5.381
english,10000,5278,1000,5.278
english,10000,5219,1000,5.219
english,10000,4928,1000,4.928
english,10000,5126,1000,5.126
english,10000,5159,1000,5.159
english,10000,5125,1000,5.125
english,10000,5378,1000,5.378
english,10000,5229,1000,5.229
english,10000,5240,1000,5.24
english,10000,5207,1000,5.207
english,10000,5113,1000,5.113
english,10000,5064,1000,5.064
english,10000,5090,1000,5.09
english,10000,4915,1000,4.915
english,10000,4991,1000,4.991
english,10000,5018,1000,5.018
english,10000,5229,1000,5.229
english,10000,5078,1000,5.078
english,10000,4987,1000,4.987
english,10000,5123,1000,5.123
english,10000,4981,1000,4.981
english,10000,5084,1000,5.084
english,10000,5211,1000,5.211
english,10000,5245,1000,5.245
english,10000,5191,1000,5.191
english,10000,4957,1000,4.957
english,10000,4938,1000,4.938
english,10000,5150,1000,5.15
english,10000,5081,1000,5.081
english,10000,5397,1000,5.397
english,10000,5212,1000,5.212
english,10000,5249,1000,5.249
english,10000,5228,1000,5.228
english,10000,5192,1000,5.192
english,10000,5068,1000,5.068
english,10000,5018,1000,5.018
english,10000,5205,1000,5.205
english,10000,5403,1000,5.403
english,10000,5308,1000,5.308
english,10000,4976,1000,4.976
english,10000,5204,1000,5.204
english,10000,5132,1000,5.132
english,10000,5383,1000,5.383
english,10000,5401,1000,5.401
english,10000,5375,1000,5.375
english,10000,5302,1000,5.302
raramuri,500,7847,1000,7.847
raramuri,500,7707,1000,7.707
raramuri,500,7943,1000,7.943
raramuri,500,7792,1000,7.792
raramuri,500,7867,1000,7.867
raramuri,500,8001,1000,8.001
raramuri,500,7821,1000,7.821
raramuri,500,7837,1000,7.837
raramuri,500,7679,1000,7.679
raramuri,500,7745,1000,7.745
raramuri,500,7726,1000,7.726
raramuri,500,7835,1000,7.835
raramuri,500,7905,1000,7.905
raramuri,500,8116,1000,8.116
raramuri,500,8122,1000,8.122
raramuri,500,8129,1000,8.129
raramuri,500,8189,1000,8.189
raramuri,500,8015,1000,8.015
raramuri,500,7785,1000,7.785
raramuri,500,8262,1000,8.262
raramuri,500,8022,1000,8.022
raramuri,500,8177,1000,8.177
raramuri,500,8113,1000,8.113
raramuri,500,7919,1000,7.919
raramuri,500,7870,1000,7.87
raramuri,500,8134,1000,8.134
raramuri,500,8071,1000,8.071
raramuri,500,7835,1000,7.835
raramuri,500,7903,1000,7.903
raramuri,500,7892,1000,7.892
raramuri,500,7898,1000,7.898
raramuri,500,8020,1000,8.02
raramuri,500,8004,1000,8.004
raramuri,500,7873,1000,7.873
raramuri,500,8154,1000,8.154
raramuri,500,8269,1000,8.269
raramuri,500,8239,1000,8.239
raramuri,500,7941,1000,7.941
raramuri,500,8098,1000,8.098
raramuri,500,8037,1000,8.037
raramuri,500,8195,1000,8.195
raramuri,500,7948,1000,7.948
raramuri,500,7874,1000,7.874
raramuri,500,7799,1000,7.799
raramuri,500,7651,1000,7.651
raramuri,500,7459,1000,7.459
raramuri,500,7206,1000,7.206
raramuri,500,7516,1000,7.516
raramuri,500,7784,1000,7.784
raramuri,500,7930,1000,7.93
raramuri,500,7960,1000,7.96
raramuri,500,7770,1000,7.77
raramuri,500,7814,1000,7.814
raramuri,500,7595,1000,7.595
raramuri,500,7653,1000,7.653
raramuri,500,7643,1000,7.643
raramuri,500,7760,1000,7.76
raramuri,500,7930,1000,7.93
raramuri,500,7727,1000,7.727
raramuri,500,7728,1000,7.728
raramuri,500,7900,1000,7.9
raramuri,500,7985,1000,7.985
raramuri,500,8010,1000,8.01
raramuri,500,7868,1000,7.868
raramuri,500,7962,1000,7.962
raramuri,500,7946,1000,7.946
raramuri,500,7921,1000,7.921
raramuri,500,8042,1000,8.042
raramuri,500,7999,1000,7.999
raramuri,500,7885,1000,7.885
raramuri,500,7851,1000,7.851
raramuri,500,7848,1000,7.848
raramuri,500,7808,1000,7.808
raramuri,500,7916,1000,7.916
raramuri,500,7966,1000,7.966
raramuri,500,7841,1000,7.841
raramuri,500,7959,1000,7.959
raramuri,500,7866,1000,7.866
raramuri,500,7591,1000,7.591
raramuri,500,7951,1000,7.951
raramuri,500,7874,1000,7.874
raramuri,500,7840,1000,7.84
raramuri,500,7641,1000,7.641
raramuri,500,7894,1000,7.894
raramuri,500,7723,1000,7.723
raramuri,500,8083,1000,8.083
raramuri,500,8039,1000,8.039
raramuri,500,8059,1000,8.059
raramuri,500,8071,1000,8.071
raramuri,500,8162,1000,8.162
raramuri,500,7800,1000,7.8
raramuri,500,8075,1000,8.075
raramuri,500,8026,1000,8.026
raramuri,500,7936,1000,7.936
raramuri,500,7864,1000,7.864
raramuri,500,7946,1000,7.946
raramuri,500,7998,1000,7.998
raramuri,500,8193,1000,8.193
raramuri,500,8028,1000,8.028
raramuri,500,7622,1000,7.622
raramuri,500,7742,1000,7.742
raramuri,500,7722,1000,7.722
raramuri,500,7876,1000,7.876
raramuri,500,7947,1000,7.947
raramuri,500,7930,1000,7.93
raramuri,500,7609,1000,7.609
raramuri,500,7611,1000,7.611
raramuri,500,7626,1000,7.626
raramuri,500,7556,1000,7.556
raramuri,500,7372,1000,7.372
raramuri,500,7468,1000,7.468
raramuri,500,7795,1000,7.795
raramuri,500,7751,1000,7.751
raramuri,500,7657,1000,7.657
raramuri,500,7874,1000,7.874
raramuri,500,8010,1000,8.01
raramuri,500,7377,1000,7.377
raramuri,500,7597,1000,7.597
raramuri,500,7505,1000,7.505
raramuri,500,7625,1000,7.625
raramuri,500,7265,1000,7.265
raramuri,500,7394,1000,7.394
raramuri,500,7670,1000,7.67
raramuri,500,7528,1000,7.528
raramuri,500,7472,1000,7.472
raramuri,500,7549,1000,7.549
raramuri,500,7635,1000,7.635
raramuri,500,7702,1000,7.702
raramuri,500,7861,1000,7.861
raramuri,500,7662,1000,7.662
raramuri,500,7656,1000,7.656
raramuri,500,7573,1000,7.573
raramuri,500,7478,1000,7.478
raramuri,500,7672,1000,7.672
raramuri,500,7890,1000,7.89
raramuri,500,7507,1000,7.507
raramuri,500,7112,1000,7.112
raramuri,500,7177,1000,7.177
raramuri,500,7196,1000,7.196
raramuri,500,7790,1000,7.79
raramuri,500,7692,1000,7.692
raramuri,500,7872,1000,7.872
raramuri,500,7892,1000,7.892
raramuri,500,7725,1000,7.725
raramuri,500,7794,1000,7.794
raramuri,500,8434,1000,8.434
raramuri,500,7901,1000,7.901
raramuri,500,7940,1000,7.94
raramuri,500,7942,1000,7.942
raramuri,500,7639,1000,7.639
raramuri,500,8053,1000,8.053
raramuri,500,7887,1000,7.887
raramuri,500,7808,1000,7.808
raramuri,500,7883,1000,7.883
raramuri,500,8119,1000,8.119
raramuri,500,7813,1000,7.813
raramuri,500,7902,1000,7.902
raramuri,500,7793,1000,7.793
raramuri,500,7783,1000,7.783
raramuri,500,7729,1000,7.729
raramuri,500,7873,1000,7.873
raramuri,500,7867,1000,7.867
raramuri,500,7736,1000,7.736
raramuri,500,7875,1000,7.875
raramuri,500,7823,1000,7.823
raramuri,500,7586,1000,7.586
raramuri,500,7815,1000,7.815
raramuri,500,7836,1000,7.836
raramuri,500,7774,1000,7.774
raramuri,500,7927,1000,7.927
raramuri,500,8262,1000,8.262
raramuri,500,7537,1000,7.537
raramuri,500,8023,1000,8.023
raramuri,500,7799,1000,7.799
raramuri,500,7859,1000,7.859
raramuri,500,8003,1000,8.003
raramuri,500,7843,1000,7.843
raramuri,500,7825,1000,7.825
raramuri,500,7824,1000,7.824
raramuri,500,7682,1000,7.682
raramuri,500,8029,1000,8.029
raramuri,500,7845,1000,7.845
raramuri,500,7837,1000,7.837
raramuri,500,7820,1000,7.82
raramuri,500,7969,1000,7.969
raramuri,500,7752,1000,7.752
raramuri,500,7581,1000,7.581
raramuri,500,8010,1000,8.01
raramuri,500,8000,1000,8.0
raramuri,500,7731,1000,7.731
raramuri,500,8048,1000,8.048
raramuri,500,8070,1000,8.07
raramuri,500,7600,1000,7.6
raramuri,500,7988,1000,7.988
raramuri,500,7826,1000,7.826
raramuri,500,7826,1000,7.826
raramuri,500,8067,1000,8.067
raramuri,500,7920,1000,7.92
raramuri,500,7837,1000,7.837
raramuri,500,7419,1000,7.419
raramuri,500,8196,1000,8.196
raramuri,500,7895,1000,7.895
raramuri,500,8000,1000,8.0
raramuri,500,7707,1000,7.707
raramuri,500,7619,1000,7.619
raramuri,500,7652,1000,7.652
raramuri,500,7754,1000,7.754
raramuri,500,7696,1000,7.696
raramuri,500,7735,1000,7.735
raramuri,500,7956,1000,7.956
raramuri,500,7901,1000,7.901
raramuri,500,7940,1000,7.94
raramuri,500,7794,1000,7.794
raramuri,500,7642,1000,7.642
raramuri,500,7756,1000,7.756
raramuri,500,7453,1000,7.453
raramuri,500,7498,1000,7.498
raramuri,500,7709,1000,7.709
raramuri,500,7790,1000,7.79
raramuri,500,7653,1000,7.653
raramuri,500,7437,1000,7.437
raramuri,500,8052,1000,8.052
raramuri,500,7990,1000,7.99
raramuri,500,7882,1000,7.882
raramuri,500,7875,1000,7.875
raramuri,500,7832,1000,7.832
raramuri,500,7834,1000,7.834
raramuri,500,7872,1000,7.872
raramuri,500,7521,1000,7.521
raramuri,500,7761,1000,7.761
raramuri,500,7883,1000,7.883
raramuri,500,7602,1000,7.602
raramuri,500,7752,1000,7.752
raramuri,500,7788,1000,7.788
raramuri,500,7763,1000,7.763
raramuri,500,7955,1000,7.955
raramuri,500,7858,1000,7.858
raramuri,500,7646,1000,7.646
raramuri,500,7726,1000,7.726
raramuri,500,7815,1000,7.815
raramuri,500,7598,1000,7.598
raramuri,500,7686,1000,7.686
raramuri,500,7828,1000,7.828
raramuri,500,7895,1000,7.895
raramuri,500,7625,1000,7.625
raramuri,500,7630,1000,7.63
raramuri,500,7872,1000,7.872
raramuri,500,7707,1000,7.707
raramuri,500,7678,1000,7.678
raramuri,500,7729,1000,7.729
raramuri,500,7786,1000,7.786
raramuri,500,7579,1000,7.579
raramuri,500,7643,1000,7.643
raramuri,500,7905,1000,7.905
raramuri,500,7965,1000,7.965
raramuri,500,7844,1000,7.844
raramuri,500,7912,1000,7.912
raramuri,500,8129,1000,8.129
raramuri,500,7935,1000,7.935
raramuri,500,7847,1000,7.847
raramuri,500,7960,1000,7.96
raramuri,500,7646,1000,7.646
raramuri,500,7718,1000,7.718
raramuri,500,7482,1000,7.482
raramuri,500,7472,1000,7.472
raramuri,500,7888,1000,7.888
raramuri,500,7813,1000,7.813
raramuri,500,7635,1000,7.635
raramuri,500,7762,1000,7.762
raramuri,500,7829,1000,7.829
raramuri,500,7779,1000,7.779
raramuri,500,7900,1000,7.9
raramuri,500,7872,1000,7.872
raramuri,500,7710,1000,7.71
raramuri,500,7884,1000,7.884
raramuri,500,7737,1000,7.737
raramuri,500,7850,1000,7.85
raramuri,500,7856,1000,7.856
raramuri,500,7757,1000,7.757
raramuri,500,7699,1000,7.699
raramuri,500,7783,1000,7.783
raramuri,500,7817,1000,7.817
raramuri,500,7690,1000,7.69
raramuri,500,7743,1000,7.743
raramuri,500,7662,1000,7.662
raramuri,500,7673,1000,7.673
raramuri,500,7561,1000,7.561
raramuri,500,7774,1000,7.774
raramuri,500,7709,1000,7.709
raramuri,500,7849,1000,7.849
raramuri,500,7798,1000,7.798
raramuri,500,7816,1000,7.816
raramuri,500,7557,1000,7.557
raramuri,500,7841,1000,7.841
raramuri,500,7859,1000,7.859
raramuri,500,8214,1000,8.214
raramuri,500,7664,1000,7.664
raramuri,500,7921,1000,7.921
raramuri,1000,7847,1000,7.847
raramuri,1000,7707,1000,7.707
raramuri,1000,7943,1000,7.943
raramuri,1000,7792,1000,7.792
raramuri,1000,7867,1000,7.867
raramuri,1000,8001,1000,8.001
raramuri,1000,7821,1000,7.821
raramuri,1000,7837,1000,7.837
raramuri,1000,7679,1000,7.679
raramuri,1000,7745,1000,7.745
raramuri,1000,7726,1000,7.726
raramuri,1000,7835,1000,7.835
raramuri,1000,7905,1000,7.905
raramuri,1000,8116,1000,8.116
raramuri,1000,8122,1000,8.122
raramuri,1000,8129,1000,8.129
raramuri,1000,8189,1000,8.189
raramuri,1000,8015,1000,8.015
raramuri,1000,7785,1000,7.785
raramuri,1000,8262,1000,8.262
raramuri,1000,8022,1000,8.022
raramuri,1000,8177,1000,8.177
raramuri,1000,8113,1000,8.113
raramuri,1000,7919,1000,7.919
raramuri,1000,7870,1000,7.87
raramuri,1000,8134,1000,8.134
raramuri,1000,8071,1000,8.071
raramuri,1000,7835,1000,7.835
raramuri,1000,7903,1000,7.903
raramuri,1000,7892,1000,7.892
raramuri,1000,7898,1000,7.898
raramuri,1000,8020,1000,8.02
raramuri,1000,8004,1000,8.004
raramuri,1000,7873,1000,7.873
raramuri,1000,8154,1000,8.154
raramuri,1000,8269,1000,8.269
raramuri,1000,8239,1000,8.239
raramuri,1000,7941,1000,7.941
raramuri,1000,8098,1000,8.098
raramuri,1000,8037,1000,8.037
raramuri,1000,8195,1000,8.195
raramuri,1000,7948,1000,7.948
raramuri,1000,7874,1000,7.874
raramuri,1000,7799,1000,7.799
raramuri,1000,7651,1000,7.651
raramuri,1000,7459,1000,7.459
raramuri,1000,7206,1000,7.206
raramuri,1000,7516,1000,7.516
raramuri,1000,7784,1000,7.784
raramuri,1000,7930,1000,7.93
raramuri,1000,7960,1000,7.96
raramuri,1000,7770,1000,7.77
raramuri,1000,7814,1000,7.814
raramuri,1000,7595,1000,7.595
raramuri,1000,7653,1000,7.653
raramuri,1000,7643,1000,7.643
raramuri,1000,7760,1000,7.76
raramuri,1000,7930,1000,7.93
raramuri,1000,7727,1000,7.727
raramuri,1000,7728,1000,7.728
raramuri,1000,7900,1000,7.9
raramuri,1000,7985,1000,7.985
raramuri,1000,8010,1000,8.01
raramuri,1000,7868,1000,7.868
raramuri,1000,7962,1000,7.962
raramuri,1000,7946,1000,7.946
raramuri,1000,7921,1000,7.921
raramuri,1000,8042,1000,8.042
raramuri,1000,7999,1000,7.999
raramuri,1000,7885,1000,7.885
raramuri,1000,7851,1000,7.851
raramuri,1000,7848,1000,7.848
raramuri,1000,7808,1000,7.808
raramuri,1000,7916,1000,7.916
raramuri,1000,7966,1000,7.966
raramuri,1000,7841,1000,7.841
raramuri,1000,7959,1000,7.959
raramuri,1000,7866,1000,7.866
raramuri,1000,7591,1000,7.591
raramuri,1000,7951,1000,7.951
raramuri,1000,7874,1000,7.874
raramuri,1000,7840,1000,7.84
raramuri,1000,7641,1000,7.641
raramuri,1000,7894,1000,7.894
raramuri,1000,7723,1000,7.723
raramuri,1000,8083,1000,8.083
raramuri,1000,8039,1000,8.039
raramuri,1000,8059,1000,8.059
raramuri,1000,8071,1000,8.071
raramuri,1000,8162,1000,8.162
raramuri,1000,7800,1000,7.8
raramuri,1000,8075,1000,8.075
raramuri,1000,8026,1000,8.026
raramuri,1000,7936,1000,7.936
raramuri,1000,7864,1000,7.864
raramuri,1000,7946,1000,7.946
raramuri,1000,7998,1000,7.998
raramuri,1000,8193,1000,8.193
raramuri,1000,8028,1000,8.028
raramuri,1000,7622,1000,7.622
raramuri,1000,7742,1000,7.742
raramuri,1000,7722,1000,7.722
raramuri,1000,7876,1000,7.876
raramuri,1000,7947,1000,7.947
raramuri,1000,7930,1000,7.93
raramuri,1000,7609,1000,7.609
raramuri,1000,7611,1000,7.611
raramuri,1000,7626,1000,7.626
raramuri,1000,7556,1000,7.556
raramuri,1000,7372,1000,7.372
raramuri,1000,7468,1000,7.468
raramuri,1000,7795,1000,7.795
raramuri,1000,7751,1000,7.751
raramuri,1000,7657,1000,7.657
raramuri,1000,7874,1000,7.874
raramuri,1000,8010,1000,8.01
raramuri,1000,7377,1000,7.377
raramuri,1000,7597,1000,7.597
raramuri,1000,7505,1000,7.505
raramuri,1000,7625,1000,7.625
raramuri,1000,7265,1000,7.265
raramuri,1000,7394,1000,7.394
raramuri,1000,7670,1000,7.67
raramuri,1000,7528,1000,7.528
raramuri,1000,7472,1000,7.472
raramuri,1000,7549,1000,7.549
raramuri,1000,7635,1000,7.635
raramuri,1000,7702,1000,7.702
raramuri,1000,7861,1000,7.861
raramuri,1000,7662,1000,7.662
raramuri,1000,7656,1000,7.656
raramuri,1000,7573,1000,7.573
raramuri,1000,7478,1000,7.478
raramuri,1000,7672,1000,7.672
raramuri,1000,7890,1000,7.89
raramuri,1000,7507,1000,7.507
raramuri,1000,7112,1000,7.112
raramuri,1000,7177,1000,7.177
raramuri,1000,7196,1000,7.196
raramuri,1000,7790,1000,7.79
raramuri,1000,7692,1000,7.692
raramuri,1000,7872,1000,7.872
raramuri,1000,7892,1000,7.892
raramuri,1000,7725,1000,7.725
raramuri,1000,7794,1000,7.794
raramuri,1000,8434,1000,8.434
raramuri,1000,7901,1000,7.901
raramuri,1000,7940,1000,7.94
raramuri,1000,7942,1000,7.942
raramuri,1000,7639,1000,7.639
raramuri,1000,8053,1000,8.053
raramuri,1000,7887,1000,7.887
raramuri,1000,7808,1000,7.808
raramuri,1000,7883,1000,7.883
raramuri,1000,8119,1000,8.119
raramuri,1000,7813,1000,7.813
raramuri,1000,7902,1000,7.902
raramuri,1000,7793,1000,7.793
raramuri,1000,7783,1000,7.783
raramuri,1000,7729,1000,7.729
raramuri,1000,7873,1000,7.873
raramuri,1000,7867,1000,7.867
raramuri,1000,7736,1000,7.736
raramuri,1000,7875,1000,7.875
raramuri,1000,7823,1000,7.823
raramuri,1000,7586,1000,7.586
raramuri,1000,7815,1000,7.815
raramuri,1000,7836,1000,7.836
raramuri,1000,7774,1000,7.774
raramuri,1000,7927,1000,7.927
raramuri,1000,8262,1000,8.262
raramuri,1000,7537,1000,7.537
raramuri,1000,8023,1000,8.023
raramuri,1000,7799,1000,7.799
raramuri,1000,7859,1000,7.859
raramuri,1000,8003,1000,8.003
raramuri,1000,7843,1000,7.843
raramuri,1000,7825,1000,7.825
raramuri,1000,7824,1000,7.824
raramuri,1000,7682,1000,7.682
raramuri,1000,8029,1000,8.029
raramuri,1000,7845,1000,7.845
raramuri,1000,7837,1000,7.837
raramuri,1000,7820,1000,7.82
raramuri,1000,7969,1000,7.969
raramuri,1000,7752,1000,7.752
raramuri,1000,7581,1000,7.581
raramuri,1000,8010,1000,8.01
raramuri,1000,8000,1000,8.0
raramuri,1000,7731,1000,7.731
raramuri,1000,8048,1000,8.048
raramuri,1000,8070,1000,8.07
raramuri,1000,7600,1000,7.6
raramuri,1000,7988,1000,7.988
raramuri,1000,7826,1000,7.826
raramuri,1000,7826,1000,7.826
raramuri,1000,8067,1000,8.067
raramuri,1000,7920,1000,7.92
raramuri,1000,7837,1000,7.837
raramuri,1000,7419,1000,7.419
raramuri,1000,8196,1000,8.196
raramuri,1000,7895,1000,7.895
raramuri,1000,8000,1000,8.0
raramuri,1000,7707,1000,7.707
raramuri,1000,7619,1000,7.619
raramuri,1000,7652,1000,7.652
raramuri,1000,7754,1000,7.754
raramuri,1000,7696,1000,7.696
raramuri,1000,7735,1000,7.735
raramuri,1000,7956,1000,7.956
raramuri,1000,7901,1000,7.901
raramuri,1000,7940,1000,7.94
raramuri,1000,7794,1000,7.794
raramuri,1000,7642,1000,7.642
raramuri,1000,7756,1000,7.756
raramuri,1000,7453,1000,7.453
raramuri,1000,7498,1000,7.498
raramuri,1000,7709,1000,7.709
raramuri,1000,7790,1000,7.79
raramuri,1000,7653,1000,7.653
raramuri,1000,7437,1000,7.437
raramuri,1000,8052,1000,8.052
raramuri,1000,7990,1000,7.99
raramuri,1000,7882,1000,7.882
raramuri,1000,7875,1000,7.875
raramuri,1000,7832,1000,7.832
raramuri,1000,7834,1000,7.834
raramuri,1000,7872,1000,7.872
raramuri,1000,7521,1000,7.521
raramuri,1000,7761,1000,7.761
raramuri,1000,7883,1000,7.883
raramuri,1000,7602,1000,7.602
raramuri,1000,7752,1000,7.752
raramuri,1000,7788,1000,7.788
raramuri,1000,7763,1000,7.763
raramuri,1000,7955,1000,7.955
raramuri,1000,7858,1000,7.858
raramuri,1000,7646,1000,7.646
raramuri,1000,7726,1000,7.726
raramuri,1000,7815,1000,7.815
raramuri,1000,7598,1000,7.598
raramuri,1000,7686,1000,7.686
raramuri,1000,7828,1000,7.828
raramuri,1000,7895,1000,7.895
raramuri,1000,7625,1000,7.625
raramuri,1000,7630,1000,7.63
raramuri,1000,7872,1000,7.872
raramuri,1000,7707,1000,7.707
raramuri,1000,7678,1000,7.678
raramuri,1000,7729,1000,7.729
raramuri,1000,7786,1000,7.786
raramuri,1000,7579,1000,7.579
raramuri,1000,7643,1000,7.643
raramuri,1000,7905,1000,7.905
raramuri,1000,7965,1000,7.965
raramuri,1000,7844,1000,7.844
raramuri,1000,7912,1000,7.912
raramuri,1000,8129,1000,8.129
raramuri,1000,7935,1000,7.935
raramuri,1000,7847,1000,7.847
raramuri,1000,7960,1000,7.96
raramuri,1000,7646,1000,7.646
raramuri,1000,7718,1000,7.718
raramuri,1000,7482,1000,7.482
raramuri,1000,7472,1000,7.472
raramuri,1000,7888,1000,7.888
raramuri,1000,7813,1000,7.813
raramuri,1000,7635,1000,7.635
raramuri,1000,7762,1000,7.762
raramuri,1000,7829,1000,7.829
raramuri,1000,7779,1000,7.779
raramuri,1000,7900,1000,7.9
raramuri,1000,7872,1000,7.872
raramuri,1000,7710,1000,7.71
raramuri,1000,7884,1000,7.884
raramuri,1000,7737,1000,7.737
raramuri,1000,7850,1000,7.85
raramuri,1000,7856,1000,7.856
raramuri,1000,7757,1000,7.757
raramuri,1000,7699,1000,7.699
raramuri,1000,7783,1000,7.783
raramuri,1000,7817,1000,7.817
raramuri,1000,7690,1000,7.69
raramuri,1000,7743,1000,7.743
raramuri,1000,7662,1000,7.662
raramuri,1000,7673,1000,7.673
raramuri,1000,7561,1000,7.561
raramuri,1000,7774,1000,7.774
raramuri,1000,7709,1000,7.709
raramuri,1000,7849,1000,7.849
raramuri,1000,7798,1000,7.798
raramuri,1000,7816,1000,7.816
raramuri,1000,7557,1000,7.557
raramuri,1000,7841,1000,7.841
raramuri,1000,7859,1000,7.859
raramuri,1000,8214,1000,8.214
raramuri,1000,7664,1000,7.664
raramuri,1000,7921,1000,7.921
raramuri,5000,7847,1000,7.847
raramuri,5000,7707,1000,7.707
raramuri,5000,7943,1000,7.943
raramuri,5000,7792,1000,7.792
raramuri,5000,7867,1000,7.867
raramuri,5000,8001,1000,8.001
raramuri,5000,7821,1000,7.821
raramuri,5000,7837,1000,7.837
raramuri,5000,7679,1000,7.679
raramuri,5000,7745,1000,7.745
raramuri,5000,7726,1000,7.726
raramuri,5000,7835,1000,7.835
raramuri,5000,7905,1000,7.905
raramuri,5000,8116,1000,8.116
raramuri,5000,8122,1000,8.122
raramuri,5000,8129,1000,8.129
raramuri,5000,8189,1000,8.189
raramuri,5000,8015,1000,8.015
raramuri,5000,7785,1000,7.785
raramuri,5000,8262,1000,8.262
raramuri,5000,8022,1000,8.022
